BT474	ChimeraScan	RAB22A--MYO9B	3	8
BT474	ChimeraScan	GLB1--CMTM7	2	7
BT474	ChimeraScan	SKA2--MYO19	1	7
BT474	ChimeraScan	STARD3--DOK5	2	6
BT474	ChimeraScan	DIDO1--TTI1	2	6
BT474	ChimeraScan	STX16--RAE1	1	6
BT474	ChimeraScan	MED13--BCAS3	0	6
BT474	ChimeraScan	MED1--ACSF2	0	5
BT474	ChimeraScan	LAMP1--MCF2L	0	4
BT474	ChimeraScan	CPNE1--PI3	0	3
BT474	ChimeraScan	PIP4K2B--RAD51C	0	3
BT474	TrinityFusion-D	THRA--AC090627.1	62	57
BT474	TrinityFusion-D	THRA--AC090627.1	59	53
BT474	TrinityFusion-D	ACACA--STAC2	41	24
BT474	TrinityFusion-D	ACACA--STAC2	41	24
BT474	TrinityFusion-D	ACACA--STAC2	41	24
BT474	TrinityFusion-D	ACACA--STAC2	41	24
BT474	TrinityFusion-D	RPS6KB1--SNF8	23	23
BT474	TrinityFusion-D	VAPB--IKZF3	12	28
BT474	TrinityFusion-D	THRA--AC090627.1	20	12
BT474	TrinityFusion-D	ZMYND8--CEP250	4	18
BT474	TrinityFusion-D	ZMYND8--CEP250	5	17
BT474	TrinityFusion-D	ZMYND8--CEP250	3	18
BT474	TrinityFusion-D	ZMYND8--CEP250	4	17
BT474	TrinityFusion-D	ZMYND8--CEP250	5	16
BT474	TrinityFusion-D	ZMYND8--CEP250	5	16
BT474	TrinityFusion-D	TOB1--SYNRG	16	5
BT474	TrinityFusion-D	ZMYND8--CEP250	3	17
BT474	TrinityFusion-D	ZMYND8--CEP250	4	16
BT474	TrinityFusion-D	ZMYND8--CEP250	3	16
BT474	TrinityFusion-D	ZMYND8--CEP250	3	16
BT474	TrinityFusion-D	ZMYND8--CEP250	4	15
BT474	TrinityFusion-D	ZMYND8--CEP250	4	15
BT474	TrinityFusion-D	TOB1--SYNRG	13	6
BT474	TrinityFusion-D	ZMYND8--CEP250	3	13
BT474	TrinityFusion-D	RAB22A--MYO9B	7	3
BT474	TrinityFusion-D	GLB1--CMTM7	1	3
BT474	FusionHunter	ACACA--STAC2	24	36
BT474	FusionHunter	VAPB--IKZF3	21	37
BT474	FusionHunter	ZMYND8--CEP250	10	32
BT474	FusionHunter	TOB1--SYNRG	16	18
BT474	FusionHunter	RPS6KB1--SNF8	17	13
BT474	FusionHunter	STX16--RAE1	5	22
BT474	FusionHunter	STARD3--DOK5	6	5
BT474	FusionHunter	DIDO1--TTI1	2	8
BT474	FusionHunter	TRPC4AP--MRPL45	5	5
BT474	FusionHunter	GLB1--CMTM7	4	6
BT474	FusionHunter	MED13--BCAS3	3	6
BT474	FusionHunter	CPNE1--PI3	2	4
BT474	ARRIBA	THRA--AC090627.1	73	106
BT474	ARRIBA	RPS6KB1--SNF8	25	50
BT474	ARRIBA	TOB1--SYNRG	19	45
BT474	ARRIBA	VAPB--IKZF3	17	42
BT474	ARRIBA	ACACA--STAC2	10	46
BT474	ARRIBA	RPS6KB1--SNF8	1	50
BT474	ARRIBA	VAPB--IKZF3	2	48
BT474	ARRIBA	ZMYND8--CEP250	3	45
BT474	ARRIBA	THRA--AC090627.1	20	19
BT474	ARRIBA	STX16--RAE1	1	36
BT474	ARRIBA	AHCTF1--NAAA	1	34
BT474	ARRIBA	AHCTF1--NAAA	4	31
BT474	ARRIBA	STX16--RAE1	3	30
BT474	ARRIBA	MED1--STXBP4	7	17
BT474	ARRIBA	STX16--RAE1	1	20
BT474	ARRIBA	MED1--ACSF2	9	11
BT474	ARRIBA	RAB22A--MYO9B	5	12
BT474	ARRIBA	STARD3--DOK5	5	8
BT474	ARRIBA	DIDO1--TTI1	1	10
BT474	ARRIBA	VAPB--IKZF3	2	9
BT474	ARRIBA	SKA2--MYO19	1	9
BT474	ARRIBA	GLB1--CMTM7	2	6
BT474	ARRIBA	DIDO1--TTI1	1	7
BT474	ARRIBA	CPNE1--PI3	1	4
BT474	ARRIBA	MED13--BCAS3	2	3
BT474	ARRIBA	CPNE1--PI3	0	4
BT474	ARRIBA	PIP4K2B--RAD51C	2	2
BT474	ARRIBA	TRPC4AP--MRPL45	1	2
BT474	ARRIBA	THRA--AC090627.1	2	1
BT474	ARRIBA	CPNE1--PI3	1	1
BT474	ARRIBA	PIP4K2B--RAD51C	1	1
BT474	ARRIBA	GLB1--CMTM7	1	0
BT474	ARRIBA	PIP4K2B--RAD51C	0	0
BT474	ARRIBA	MED13--BCAS3	0	0
BT474	ARRIBA	SKA2--MYO19	0	0
BT474	ARRIBA	STX16--RAE1	0	0
BT474	ARRIBA	STX16--RAE1	0	0
BT474	ARRIBA_hc	THRA--AC090627.1	73	106
BT474	ARRIBA_hc	RPS6KB1--SNF8	25	50
BT474	ARRIBA_hc	TOB1--SYNRG	19	45
BT474	ARRIBA_hc	VAPB--IKZF3	17	42
BT474	ARRIBA_hc	ACACA--STAC2	10	46
BT474	ARRIBA_hc	ZMYND8--CEP250	3	45
BT474	ARRIBA_hc	THRA--AC090627.1	20	19
BT474	ARRIBA_hc	AHCTF1--NAAA	4	31
BT474	ARRIBA_hc	STX16--RAE1	3	30
BT474	ARRIBA_hc	MED1--STXBP4	7	17
BT474	ARRIBA_hc	STX16--RAE1	1	20
BT474	ARRIBA_hc	MED1--ACSF2	9	11
BT474	ARRIBA_hc	RAB22A--MYO9B	5	12
BT474	ARRIBA_hc	STARD3--DOK5	5	8
BT474	ARRIBA_hc	DIDO1--TTI1	1	10
BT474	ARRIBA_hc	VAPB--IKZF3	2	9
BT474	ARRIBA_hc	SKA2--MYO19	1	9
BT474	ARRIBA_hc	GLB1--CMTM7	2	6
BT474	ARRIBA_hc	DIDO1--TTI1	1	7
BT474	ARRIBA_hc	CPNE1--PI3	1	4
BT474	ARRIBA_hc	MED13--BCAS3	2	3
BT474	ARRIBA_hc	THRA--AC090627.1	2	1
BT474	TopHat-Fusion	THRA--AC090627.1	84	63
BT474	TopHat-Fusion	ACACA--STAC2	65	50
BT474	TopHat-Fusion	RPS6KB1--SNF8	54	43
BT474	TopHat-Fusion	THRA--AC090627.1	2	63
BT474	TopHat-Fusion	TOB1--SYNRG	27	24
BT474	TopHat-Fusion	VAPB--IKZF3	19	28
BT474	TopHat-Fusion	RPS6KB1--SNF8	1	43
BT474	TopHat-Fusion	ZMYND8--CEP250	10	34
BT474	TopHat-Fusion	THRA--AC090627.1	27	16
BT474	TopHat-Fusion	AHCTF1--NAAA	12	28
BT474	TopHat-Fusion	STX16--RAE1	7	29
BT474	TopHat-Fusion	MED1--STXBP4	13	14
BT474	TopHat-Fusion	MED1--ACSF2	11	11
BT474	TopHat-Fusion	RAB22A--MYO9B	8	7
BT474	TopHat-Fusion	VAPB--IKZF3	4	9
BT474	TopHat-Fusion	STARD3--DOK5	6	6
BT474	TopHat-Fusion	MED13--BCAS3	3	7
BT474	TopHat-Fusion	SKA2--MYO19	5	5
BT474	TopHat-Fusion	SKA2--MYO19	5	5
BT474	TopHat-Fusion	VAPB--IKZF3	3	6
BT474	TopHat-Fusion	DIDO1--TTI1	1	7
BT474	TopHat-Fusion	GLB1--CMTM7	2	5
BT474	TopHat-Fusion	PIP4K2B--RAD51C	2	2
BT474	TopHat-Fusion	PIP4K2B--RAD51C	1	2
BT474	TopHat-Fusion	PIP4K2B--RAD51C	1	1
BT474	STAR_FUSION_v1.5	THRA--AC090627.1	77	108
BT474	STAR_FUSION_v1.5	THRA--AC090627.1	19	107
BT474	STAR_FUSION_v1.5	ACACA--STAC2	48	66
BT474	STAR_FUSION_v1.5	RPS6KB1--SNF8	31	49
BT474	STAR_FUSION_v1.5	TOB1--SYNRG	19	45
BT474	STAR_FUSION_v1.5	VAPB--IKZF3	16	47
BT474	STAR_FUSION_v1.5	VAPB--IKZF3	3	46
BT474	STAR_FUSION_v1.5	VAPB--IKZF3	3	46
BT474	STAR_FUSION_v1.5	ZMYND8--CEP250	2	45
BT474	STAR_FUSION_v1.5	AHCTF1--NAAA	5	42
BT474	STAR_FUSION_v1.5	AHCTF1--NAAA	1	42
BT474	STAR_FUSION_v1.5	STX16--RAE1	4	35
BT474	STAR_FUSION_v1.5	STX16--RAE1	4	25
BT474	STAR_FUSION_v1.5	MED1--STXBP4	11	17
BT474	STAR_FUSION_v1.5	RAB22A--MYO9B	7	13
BT474	STAR_FUSION_v1.5	MED1--ACSF2	7	11
BT474	STAR_FUSION_v1.5	MED13--BCAS3	2	13
BT474	STAR_FUSION_v1.5	MED13--BCAS3	1	13
BT474	STAR_FUSION_v1.5	SKA2--MYO19	5	9
BT474	STAR_FUSION_v1.5	SKA2--MYO19	5	9
BT474	STAR_FUSION_v1.5	STARD3--DOK5	4	9
BT474	STAR_FUSION_v1.5	DIDO1--TTI1	1	10
BT474	STAR_FUSION_v1.5	DIDO1--TTI1	1	10
BT474	STAR_FUSION_v1.5	TRPC4AP--MRPL45	1	8
BT474	STAR_FUSION_v1.5	TRPC4AP--MRPL45	1	8
BT474	STAR_FUSION_v1.5	GLB1--CMTM7	1	6
BT474	STAR_FUSION_v1.5	GLB1--CMTM7	1	6
BT474	STAR_FUSION_v1.5	LAMP1--MCF2L	2	5
BT474	STAR_FUSION_v1.5	CPNE1--PI3	1	5
BT474	STAR_FUSION_v1.5	PIP4K2B--RAD51C	1	4
BT474	STAR_FUSION_v1.5	PIP4K2B--RAD51C	1	4
BT474	FUSION_CATCHER_V0994e	THRA--AC090627.1	20	74
BT474	FUSION_CATCHER_V0994e	THRA--AC090627.1	13	74
BT474	FUSION_CATCHER_V0994e	ACACA--STAC2	17	44
BT474	FUSION_CATCHER_V0994e	VAPB--IKZF3	10	41
BT474	FUSION_CATCHER_V0994e	VAPB--IKZF3	3	41
BT474	FUSION_CATCHER_V0994e	VAPB--IKZF3	2	41
BT474	FUSION_CATCHER_V0994e	TOB1--SYNRG	13	23
BT474	FUSION_CATCHER_V0994e	STX16--RAE1	5	28
BT474	FUSION_CATCHER_V0994e	ZMYND8--CEP250	3	28
BT474	FUSION_CATCHER_V0994e	ZMYND8--CEP250	2	28
BT474	FUSION_CATCHER_V0994e	STX16--RAE1	2	28
BT474	FUSION_CATCHER_V0994e	RPS6KB1--SNF8	15	14
BT474	FUSION_CATCHER_V0994e	AHCTF1--NAAA	4	19
BT474	FUSION_CATCHER_V0994e	MED1--STXBP4	8	10
BT474	FUSION_CATCHER_V0994e	MED1--ACSF2	6	9
BT474	FUSION_CATCHER_V0994e	MED13--BCAS3	3	9
BT474	FUSION_CATCHER_V0994e	RAB22A--MYO9B	6	4
BT474	FUSION_CATCHER_V0994e	SKA2--MYO19	5	5
BT474	FUSION_CATCHER_V0994e	STARD3--DOK5	3	5
BT474	FUSION_CATCHER_V0994e	SKA2--MYO19	3	5
BT474	FUSION_CATCHER_V0994e	USP32--MED1	3	4
BT474	FUSION_CATCHER_V0994e	TRPC4AP--MRPL45	2	5
BT474	FUSION_CATCHER_V0994e	GLB1--CMTM7	2	4
BT474	FUSION_CATCHER_V0994e	CPNE1--PI3	2	4
BT474	ChimPipe	THRA--AC090627.1	169	62
BT474	ChimPipe	TOB1--SYNRG	93	12
BT474	ChimPipe	ACACA--STAC2	45	47
BT474	ChimPipe	THRA--AC090627.1	58	14
BT474	ChimPipe	RPS6KB1--SNF8	39	25
BT474	ChimPipe	VAPB--IKZF3	11	35
BT474	ChimPipe	VAPB--IKZF3	3	42
BT474	ChimPipe	AHCTF1--NAAA	5	32
BT474	ChimPipe	ZMYND8--CEP250	5	32
BT474	ChimPipe	AHCTF1--NAAA	1	33
BT474	ChimPipe	RPS6KB1--SNF8	1	25
BT474	ChimPipe	MED1--STXBP4	12	13
BT474	ChimPipe	STX16--RAE1	2	20
BT474	ChimPipe	USP32--MED1	19	2
BT474	ChimPipe	SKA2--MYO19	15	3
BT474	ChimPipe	SKA2--MYO19	14	4
BT474	ChimPipe	MED1--ACSF2	5	10
BT474	ChimPipe	RAB22A--MYO9B	7	7
BT474	ChimPipe	DIDO1--TTI1	7	6
BT474	ChimPipe	VAPB--IKZF3	4	9
BT474	ChimPipe	STARD3--DOK5	4	8
BT474	ChimPipe	DIDO1--TTI1	6	4
BT474	ChimPipe	LAMP1--MCF2L	3	5
BT474	ChimPipe	GLB1--CMTM7	1	5
BT474	ChimPipe	TRPC4AP--MRPL45	1	5
BT474	ChimPipe	CPNE1--PI3	1	4
BT474	ChimPipe	MED13--BCAS3	2	2
BT474	ChimPipe	PIP4K2B--RAD51C	1	3
BT474	ChimPipe	TRPC4AP--MRPL45	2	2
BT474	ChimPipe	ZMYND8--CEP250	2	1
BT474	TrinityFusion-C	THRA--AC090627.1	62	49
BT474	TrinityFusion-C	ACACA--STAC2	41	24
BT474	TrinityFusion-C	RPS6KB1--SNF8	23	23
BT474	TrinityFusion-C	VAPB--IKZF3	13	28
BT474	TrinityFusion-C	THRA--AC090627.1	17	4
BT474	TrinityFusion-C	TOB1--SYNRG	12	6
BT474	TrinityFusion-C	AHCTF1--NAAA	3	9
BT474	TrinityFusion-C	MED1--ACSF2	6	3
BT474	TrinityFusion-C	MED1--STXBP4	3	5
BT474	TrinityFusion-C	STX16--RAE1	4	2
BT474	TrinityFusion-C	SKA2--MYO19	4	0
BT474	TrinityFusion-C	TRPC4AP--MRPL45	1	2
BT474	TrinityFusion-C	MED13--BCAS3	1	1
BT474	PIZZLY	ACACA--STAC2	34	47
BT474	PIZZLY	VAPB--IKZF3	17	39
BT474	PIZZLY	RPS6KB1--SNF8	12	40
BT474	PIZZLY	TOB1--SYNRG	24	23
BT474	PIZZLY	ZMYND8--CEP250	12	29
BT474	PIZZLY	AHCTF1--NAAA	9	27
BT474	PIZZLY	STX16--RAE1	6	25
BT474	PIZZLY	MED1--STXBP4	5	15
BT474	PIZZLY	RAB22A--MYO9B	8	8
BT474	PIZZLY	MED13--BCAS3	3	10
BT474	PIZZLY	DIDO1--TTI1	3	7
BT474	PIZZLY	TRPC4AP--MRPL45	3	6
BT474	PIZZLY	SKA2--MYO19	5	4
BT474	PIZZLY	MED1--ACSF2	3	6
BT474	PIZZLY	STARD3--DOK5	3	4
BT474	PIZZLY	GLB1--CMTM7	1	5
BT474	PIZZLY	PIP4K2B--RAD51C	4	2
BT474	PIZZLY	LAMP1--MCF2L	1	5
BT474	PIZZLY	USP32--MED1	1	4
BT474	PIZZLY	CPNE1--PI3	0	4
BT474	PIZZLY	CPNE1--PI3	0	4
BT474	MapSplice	ACACA--STAC2	74	88
BT474	MapSplice	RPS6KB1--SNF8	76	64
BT474	MapSplice	TOB1--SYNRG	61	48
BT474	MapSplice	VAPB--IKZF3	27	66
BT474	MapSplice	ZMYND8--CEP250	22	64
BT474	MapSplice	AHCTF1--NAAA	16	56
BT474	MapSplice	VAPB--IKZF3	3	58
BT474	MapSplice	STX16--RAE1	9	32
BT474	MapSplice	MED1--STXBP4	15	24
BT474	MapSplice	RAB22A--MYO9B	20	10
BT474	MapSplice	MED1--ACSF2	8	20
BT474	MapSplice	VAPB--IKZF3	5	18
BT474	MapSplice	STARD3--DOK5	6	12
BT474	MapSplice	MED13--BCAS3	2	14
BT474	MapSplice	SKA2--MYO19	8	8
BT474	MapSplice	GLB1--CMTM7	3	10
BT474	MapSplice	SKA2--MYO19	7	6
BT474	MapSplice	DIDO1--TTI1	2	8
BT474	MapSplice	MED13--BCAS3	4	4
BT474	MapSplice	DIDO1--TTI1	2	4
BT474	FUSIONCATCHER_v1.10_June192019	THRA--AC090627.1	21	74
BT474	FUSIONCATCHER_v1.10_June192019	THRA--AC090627.1	14	74
BT474	FUSIONCATCHER_v1.10_June192019	ACACA--STAC2	18	44
BT474	FUSIONCATCHER_v1.10_June192019	RPS6KB1--SNF8	16	41
BT474	FUSIONCATCHER_v1.10_June192019	VAPB--IKZF3	11	41
BT474	FUSIONCATCHER_v1.10_June192019	VAPB--IKZF3	3	41
BT474	FUSIONCATCHER_v1.10_June192019	VAPB--IKZF3	2	41
BT474	FUSIONCATCHER_v1.10_June192019	TOB1--SYNRG	14	23
BT474	FUSIONCATCHER_v1.10_June192019	ZMYND8--CEP250	6	28
BT474	FUSIONCATCHER_v1.10_June192019	STX16--RAE1	5	28
BT474	FUSIONCATCHER_v1.10_June192019	ZMYND8--CEP250	2	28
BT474	FUSIONCATCHER_v1.10_June192019	STX16--RAE1	2	28
BT474	FUSIONCATCHER_v1.10_June192019	AHCTF1--NAAA	5	20
BT474	FUSIONCATCHER_v1.10_June192019	MED1--STXBP4	8	11
BT474	FUSIONCATCHER_v1.10_June192019	MED1--ACSF2	6	9
BT474	FUSIONCATCHER_v1.10_June192019	MED13--BCAS3	3	9
BT474	FUSIONCATCHER_v1.10_June192019	RAB22A--MYO9B	6	4
BT474	FUSIONCATCHER_v1.10_June192019	SKA2--MYO19	5	5
BT474	FUSIONCATCHER_v1.10_June192019	STARD3--DOK5	4	5
BT474	FUSIONCATCHER_v1.10_June192019	SKA2--MYO19	3	5
BT474	FUSIONCATCHER_v1.10_June192019	TRPC4AP--MRPL45	2	6
BT474	FUSIONCATCHER_v1.10_June192019	USP32--MED1	3	4
BT474	FUSIONCATCHER_v1.10_June192019	GLB1--CMTM7	2	4
BT474	FUSIONCATCHER_v1.10_June192019	CPNE1--PI3	2	4
BT474	JAFFA-Assembly	ACACA--STAC2	50	41
BT474	JAFFA-Assembly	RPS6KB1--SNF8	36	37
BT474	JAFFA-Assembly	VAPB--IKZF3	14	34
BT474	JAFFA-Assembly	THRA--AC090627.1	29	15
BT474	JAFFA-Assembly	TOB1--SYNRG	18	25
BT474	JAFFA-Assembly	ZMYND8--CEP250	5	36
BT474	JAFFA-Assembly	STX16--RAE1	13	13
BT474	JAFFA-Assembly	MED1--STXBP4	8	13
BT474	JAFFA-Assembly	MED1--ACSF2	7	7
BT474	JAFFA-Assembly	STARD3--DOK5	5	7
BT474	JAFFA-Assembly	RAB22A--MYO9B	1	8
BT474	JAFFA-Assembly	SKA2--MYO19	5	4
BT474	JAFFA-Assembly	VAPB--IKZF3	2	6
BT474	JAFFA-Assembly	GLB1--CMTM7	2	4
BT474	JAFFA-Assembly	SKA2--MYO19	4	0
BT474	JAFFA-Assembly	VAPB--IKZF3	3	1
BT474	JAFFA-Assembly	DIDO1--TTI1	0	2
BT474	deFuse	THRA--AC090627.1	121	58
BT474	deFuse	ACACA--STAC2	78	45
BT474	deFuse	RPS6KB1--SNF8	60	41
BT474	deFuse	TOB1--SYNRG	58	18
BT474	deFuse	THRA--AC090627.1	45	14
BT474	deFuse	VAPB--IKZF3	27	31
BT474	deFuse	ZMYND8--CEP250	26	29
BT474	deFuse	AHCTF1--NAAA	17	30
BT474	deFuse	MED1--STXBP4	16	14
BT474	deFuse	RAB22A--MYO9B	20	9
BT474	deFuse	STX16--RAE1	10	11
BT474	deFuse	MED1--ACSF2	13	7
BT474	deFuse	VAPB--IKZF3	10	7
BT474	deFuse	STX16--RAE1	8	8
BT474	deFuse	MED13--BCAS3	5	10
BT474	deFuse	STARD3--DOK5	6	7
BT474	deFuse	SKA2--MYO19	6	7
BT474	deFuse	DIDO1--TTI1	3	6
BT474	deFuse	LAMP1--MCF2L	3	5
BT474	deFuse	TRPC4AP--MRPL45	2	5
BT474	deFuse	GLB1--CMTM7	2	5
BT474	EricScript	RPS6KB1--SNF8	54	99
BT474	EricScript	VAPB--IKZF3	54	33
BT474	EricScript	ZMYND8--CEP250	49	30
BT474	EricScript	AHCTF1--NAAA	43	23
BT474	EricScript	MED1--STXBP4	20	20
BT474	EricScript	RAB22A--MYO9B	17	21
BT474	EricScript	MED1--ACSF2	12	15
BT474	EricScript	MED13--BCAS3	14	10
BT474	EricScript	STARD3--DOK5	11	6
BT474	EricScript	SKA2--MYO19	6	10
BT474	EricScript	GLB1--CMTM7	6	6
BT474	EricScript	LAMP1--MCF2L	6	4
BT474	STAR_FUSION_1.9.1	THRA--AC090627.1	80	108
BT474	STAR_FUSION_1.9.1	ACACA--STAC2	52	66
BT474	STAR_FUSION_1.9.1	RPS6KB1--SNF8	34	49
BT474	STAR_FUSION_1.9.1	TOB1--SYNRG	27	45
BT474	STAR_FUSION_1.9.1	VAPB--IKZF3	19	41
BT474	STAR_FUSION_1.9.1	THRA--AC090627.1	25	26
BT474	STAR_FUSION_1.9.1	VAPB--IKZF3	3	47
BT474	STAR_FUSION_1.9.1	ZMYND8--CEP250	4	45
BT474	STAR_FUSION_1.9.1	AHCTF1--NAAA	7	41
BT474	STAR_FUSION_1.9.1	AHCTF1--NAAA	1	42
BT474	STAR_FUSION_1.9.1	STX16--RAE1	7	31
BT474	STAR_FUSION_1.9.1	STX16--RAE1	2	35
BT474	STAR_FUSION_1.9.1	STX16--RAE1	1	35
BT474	STAR_FUSION_1.9.1	MED1--STXBP4	12	17
BT474	STAR_FUSION_1.9.1	RAB22A--MYO9B	8	13
BT474	STAR_FUSION_1.9.1	MED1--ACSF2	9	11
BT474	STAR_FUSION_1.9.1	STARD3--DOK5	6	9
BT474	STAR_FUSION_1.9.1	MED13--BCAS3	1	13
BT474	STAR_FUSION_1.9.1	SKA2--MYO19	6	8
BT474	STAR_FUSION_1.9.1	VAPB--IKZF3	3	10
BT474	STAR_FUSION_1.9.1	DIDO1--TTI1	1	10
BT474	STAR_FUSION_1.9.1	SKA2--MYO19	5	6
BT474	STAR_FUSION_1.9.1	DIDO1--TTI1	1	7
BT474	STAR_FUSION_1.9.1	TRPC4AP--MRPL45	1	7
BT474	STAR_FUSION_1.9.1	GLB1--CMTM7	2	6
BT474	STAR_FUSION_1.9.1	LAMP1--MCF2L	2	5
BT474	STAR_FUSION_1.9.1	USP32--MED1	1	5
BT474	STAR_FUSION_1.9.1	ZMYND8--CEP250	2	4
BT474	STAR_FUSION_1.9.1	CPNE1--PI3	1	4
BT474	STAR_FUSION_1.9.1	MED13--BCAS3	2	3
BT474	STAR_FUSION_1.9.1	PIP4K2B--RAD51C	1	3
BT474	STAR_FUSION_1.9.1	TRPC4AP--MRPL45	1	3
BT474	STAR_FUSION_1.9.1	PIP4K2B--RAD51C	2	2
BT474	STAR_FUSION_1.9.1	PIP4K2B--RAD51C	1	1
BT474	STARCHIP_csm10_pGm2_May012019	THRA--AC090627.1	78	82
BT474	STARCHIP_csm10_pGm2_May012019	TOB1--SYNRG	22	40
BT474	STARCHIP_csm10_pGm2_May012019	ACACA--STAC2	14	42
